conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,ecosystemen,released,knowledge,cross-sector,,De kenmerken van het systeem waarin levende organismen samenleven en interageren met niet-levende elementen.,http://data.europa.eu/esco/isced-f/0521,milieuwetenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,energiebesparing,released,knowledge,cross-sector,energiezuinigheid | energieoptimalisatie,"De praktijk van het verminderen van energieverbruik en het gebruiken van minder energiediensten. Als duurzaam proces wordt energiebesparing verkregen door de gebruikte energiebronnen te vervangen door alternatieve bronnen, efficiëntere energieproducten te gebruiken of af te zien van bepaalde energieproducten of -diensten om energie te besparen.
	",http://data.europa.eu/esco/isced-f/0712,milieubeschermingstechnologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,milieu-incidenten melden,released,skill/competence,sector-specific,milieu-incidenten rapporteren,"Wanneer een incident verontreiniging veroorzaakt, de omvang en de eventuele gevolgen van de schade onderzoeken en dit melden aan de relevante instelling met inachtneming van de procedures voor het melden van verontreiniging.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371 | http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,feiten rapporteren | melden van incidenten en defecten | incidentrapporten opstellen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,"distributie van verwarming, koeling en warm water",released,knowledge,sector-specific,,"De ontwerpbeginselen van waterdistributiesystemen voor verwarming, koeling en warm water voor huishoudelijk gebruik, in combinatie met isolatie, energiebesparing door optimale hydraulische vormgeving. De aard van energieverlies in deze systemen veroorzaakt door warmteoverdracht, drukverlies (weerstand van buizen en kleppen) en elektrisch vermogen voor pompen en kleppen.
	",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,een kleinschalige windenergiesysteem ontwerpen,released,skill/competence,sector-specific,,"Ontwerp van het kleinschalige windenergiesysteem, met inbegrip van batterijen en stroomomvormers, in samenhang met andere energiebronnen, en van de bouwsterkte voor het plaatsen van een miniturbine.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dfa7be8d-a98d-4fa5-a759-86b6357f38cf,subsidieaanvragen controleren,released,skill/competence,occupation-specific,,"Subsidieaanvragen van particulieren, liefdadigheidsinstellingen, gemeenschapsgroepen of universitaire onderzoeksafdelingen controleren om ervoor te zorgen dat ze voldoen aan de financieringscriteria.",http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c,verifiëren van identiteiten en documentatie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,strategieën ter vermindering van voedselafval ontwikkelen,released,skill/competence,cross-sector,,"Beleid ontwikkelen, zoals de herverdeling van personeelsmaaltijden en levensmiddelen, om voedselafval zoveel mogelijk te verminderen, te hergebruiken en te recyclen. Hieronder valt ook het herzien van het inkoopbeleid om na te gaan waar het voedselafval kan worden verminderd, bijvoorbeeld door te kijken naar de kwantiteit en kwaliteit van levensmiddelen.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,operationele beleidslijnen en procedures ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,de duurzaamheid van toeristische activiteiten meten,released,skill/competence,sector-specific,,"Informatie verzamelen, de effecten van het toerisme op het milieu (waaronder in beschermde gebieden) monitoren en beoordelen, alsook op het lokale culturele erfgoed en de biodiversiteit, met als doel de koolstofvoetafdruk van activiteiten in deze sector te verkleinen. Dit omvat het afnemen van enquêtes over bezoekers en het meten van de eventueel noodzakelijke compensatie naar aanleiding van schade.
   ",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0701805-94ab-4c79-9624-39a7202cbe4f,afschrijving van activa uitvoeren,released,skill/competence,occupation-specific,,"In overeenstemming met de wetgeving de waardevermindering van een actief berekenen, die bijvoorbeeld veroorzaakt wordt door beschadiging of wijzigingen in de omgeving.",http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,berekeningen uitvoeren | vaststellen van waarden van goederen en diensten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,advies geven over vervuiling door nitraten,released,skill/competence,sector-specific,,"Advies uitbrengen over het effect en de gevolgen van verontreiniging (met inbegrip van bodemverontreiniging door meststoffen) veroorzaakt door de uitstoot van distikstofoxide die bijdraagt tot de aantasting van de ozonlaag, en oplossingen voorstellen om dergelijke acties te matigen.
	",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,verantwoord consumptiegedrag promoten,released,skill/competence,occupation-specific,,"Beleidsmaatregelen, acties en onderwijsprogramma's promoten die een gezonde levensstijl en proactieve deelname aan duurzame consumptie aanmoedigen en die leiden tot veranderingen in de houding, winkelgewoonten en verwachtingen van consumenten.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promoten van producten, diensten en programma's"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,toezicht houden op wetlands bij projectontwikkeling,released,skill/competence,cross-sector,,"Toezicht houden en proactief reageren op de uitdagingen die de wetlands met zich meebrengen bij de ontwikkeling van projecten. Zorg dragen voor en in stand houden van wetlands, de meest milieuvriendelijke oplossingen zoeken voor de ontwikkeling van infrastructuurprojecten.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce,controleren van omgevingsomstandigheden | onderzoeks- en ontwikkelingsprojecten beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,zorgen voor de veiligheid van bedreigde soorten en beschermde gebieden,released,skill/competence,sector-specific,veiligheid van bedreigde soorten en beschermde gebieden garanderen,"Ervoor zorgen dat projecten geen nadelige gevolgen hebben voor trekvogels, zeldzame of bedreigde diersoorten, kritieke habitats of beschermde gebieden.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e361af91-3e68-4e59-b0e2-bca0ffb416fa,mariene energie,released,knowledge,sector-specific,oceaanenergie | MHK | getijdenenergie | oceaankracht | energie uit waterkracht,"De energie die wordt opgewekt uit de natuurlijke beweging van water, zoals oceaangolven, getijden en stromingen, en uit temperatuurverschillen van het water, zoals thermische energie van diep, koud water. Bovendien wordt zij gebruikt als hernieuwbare energiebron.
	",http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913 | http://data.europa.eu/esco/isced-f/0713,technologieën voor hernieuwbare energie | elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e36c1f47-3913-4d35-a6ae-fd9a7243483f,ventilatienetwerk ontwerpen,released,skill/competence,sector-specific,,"Een ventilatienetwerk ontwerpen. De ventilatie-indeling voorbereiden en plannen met behulp van gespecialiseerde software. Verwarmings- of koelsystemen ontwerpen zoals vereist. De efficiëntie van het ventilatienetwerk verbeteren om het energieverbruik te verlagen, met inbegrip van de wisselwerking tussen een bijna-energieneutraal gebouw (BENG), het gebruik ervan en de juiste ventilatiestrategie.
    ",http://data.europa.eu/esco/skill/6caa915b-b80d-4b43-8bbc-54914e0d5032 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,mijnventilatie beheren | ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e381f278-7218-4f30-a7b6-34dc3eb7e4a8,herbebossing,released,knowledge,sector-specific,bebossing | bosrestauratie | bosherstel,"Methoden voor het herstel van ontboste gebieden om de vernietiging van bossen ongedaan te maken en een groot aantal hectaren te herbebossen. Strategieën zoals het planten van nieuwe bomen, het beschermen van ecosystemen tegen vernietiging of het zaaien van zaden maken deel uit van deze herbebossingsmethoden.
	",http://data.europa.eu/esco/isced-f/082,bosbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,bewakingsapparatuur voor milieubeheer,released,knowledge,sector-specific,milieubeheer | controleapparatuur voor milieubeheer | apparatuur voor controle van milieuparameters | bewakingsapparatuur | toezichtapparatuur voor milieubeheer,De hardware en apparatuur geschikt voor de meting en live monitoring van omgevingsparameters.,http://data.europa.eu/esco/isced-f/0712,milieubeschermingstechnologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,biologische gegevens verzamelen,released,skill/competence,cross-sector,,"Biologische monsters verzamelen, biologische gegevens registreren en samenvatten voor gebruik in technische studies, milieubeheerplannen en biologische producten ontwikkelen.",http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,verzamelen van informatie uit fysieke en elektronische bronnen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,fotovoltaïsche systemen,released,knowledge,sector-specific,fotovoltaïsche energie | fotovoltaïsche cellen | PV-systemen | zonnestroomsystemen,"Systemen die een hernieuwbare bron, zoals zonne-energie, omzetten in elektrische energie. In de energieomzettingsketen kunnen fotovoltaïsche systemen in drie typen worden onderverdeeld: netgekoppelde PV-systemen, hybride systemen en off-grid PV-systemen.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,elektriciteit en energie | zonne-energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,verontreiniging onderzoeken,released,skill/competence,cross-sector,contaminatie onderzoeken | besmetting onderzoeken,"Tests uitvoeren om de eigenschappen van verontreiniging in een gebied of op oppervlakken en materialen te onderzoeken, om de oorzaak en de aard ervan vast te stellen en de omvang van het risico en de schade te bepalen.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4a3c9af-8a5d-49cc-95bb-b77e41588746,geoogste honing verwerken,released,skill/competence,sector-specific,,"Honing oogsten en verwerken volgens gezondheids-, veiligheids- en bioveiligheidsvoorschriften.",http://data.europa.eu/esco/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,bedienen van voedselverwerkingsmachines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,strategieën voor milieuherstel ontwikkelen,released,skill/competence,cross-sector,strategieën voor milieusanering ontwikkelen,"Strategieën ontwikkelen voor het verwijderen van verontreiniging en contaminanten uit bodem, grondwater, oppervlaktewater of sediment, rekening houdend met milieuvoorschriften en beschikbare technologieën.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800 | http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0,manieren vinden om de negatieve gevolgen van consumptie te verminderen | manieren toepassen om vervuiling te verminderen | beleid en wetgeving ontwikkelen | strategieën ontwikkelen om problemen op te lossen | milieubeleid ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,boombehoud en -bescherming,released,knowledge,sector-specific,behoud en bescherming van bomen,Milieu-eisen voor boombehoud en -bescherming,http://data.europa.eu/esco/isced-f/0821,bosbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,gevolgen voor het milieu beoordelen,released,skill/competence,cross-sector,milieu-effecten beoordelen,"Milieueffecten monitoren en beoordelingen uitvoeren om de milieurisico’s van de organisatie te identificeren en te verminderen, rekening houdend met de kosten.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,manieren vinden om de negatieve gevolgen van consumptie te verminderen | gevolgen voor het milieu beheersen | kritisch denken | de invloed van digitale technologieën op het milieu beperken | naleven van wetten en normen op het gebied van milieubescherming | gevolgen van werkzaamheden voor het milieu beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,bosecologie,released,knowledge,cross-sector,,"De ecosystemen in een bos, van bacteriën tot bomen en bodemtypen.",http://data.europa.eu/esco/isced-f/0521,milieuwetenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,een warmtekrachtkoppelingsysteem (WKK) ontwerpen,released,skill/competence,sector-specific,,"De verwarmings- en koelingsbehoeften van het gebouw inschatten en de vraag naar warm water voor huishoudelijk gebruik bepalen. Een hydraulisch schema maken om de WKK-eenheid te installeren met een gegarandeerde retourtemperatuur en een aanvaardbaar aantal aan-/uitschakelaars.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,personeel opleiden in afvalbeheer,released,skill/competence,sector-specific,medewerkers opleiden in afvalbeheer | opleidingen over afvalbeheer geven aan personeel,"Het personeel van een faciliteit die zich bezighoudt met afvalbeheer of van een organisatie die verantwoordelijk is voor afvalbeheerstrategieën opleiden in verbeteringen die kunnen worden doorgevoerd om afval te verminderen, de efficiëntie van afvalverwerking en -verwijdering te verhogen en ervoor te zorgen dat de afval- en milieuwetgeving wordt nageleefd.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,anderen onderwijzen | opleiden op het gebied van operationele procedures | afval beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,geuren van diervoederproductie onder controle houden,released,skill/competence,occupation-specific,,"De geuren onder controle houden die ontstaan tijdens slijpen, verwarmen en koelen, de verwijdering van vloeibaar afval en andere emissies. Daartoe kan gebruik gemaakt worden van een thermische naverbrander.",http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b,bedienen van machines voor de vervaardiging van producten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,geschikte verpakkingen voor voedingsproducten selecteren,released,skill/competence,sector-specific,,"Geschikte verpakkingen voor voedingsproducten kiezen rekening houdend met de aantrekkelijkheid en geschiktheid van de verpakking. De juiste verpakking kiezen om het veilig en tegen een redelijke prijs te verzenden. Er bewust van zijn dat verpakkingen ook een invloed kunnen hebben op de productkenmerken zoals vorm, gewicht of stevigheid. Verschillende aspecten zoals kostprijs, aantrekkelijkheid en naleving van voorschriften en milieubescherming tegen elkaar afwegen.",http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,beslissingen nemen | verpakken van voorwerpen
